id,class,type,location,reference,latitude,longitude
1598889,Outdoor Furniture,Picnic Setting,Royal Park,Royal Park,-37.777379313214816, 144.9526170103072
1600553,Outdoor Furniture,Picnic Setting,Neill Street Reserve,Neill Street Reserve,-37.79523396427573, 144.96947981512102
1606405,Outdoor Furniture,Picnic Setting,Point Park,"35m NE of 9 Point Park Crescent, Docklands, 3008",-37.82303506103988, 144.9414998423118
1608263,Outdoor Furniture,Drinking Fountain,Fitzroy Gardens,"63m SE of 1 Eades Street, East Melbourne, 3002",-37.81047413141583, 144.98106657764444
1618508,Outdoor Furniture,Drinking Fountain,Parliament Reserve,Parliament Reserve,-37.80980631970157, 144.97383443627947
1645340,Outdoor Furniture,Drinking Fountain,Docklands Park,Docklands Park,-37.82089072956917, 144.94692985249003
1719688,Outdoor Furniture,Picnic Setting,Royal Park,Royal Park,-37.791687742868945, 144.94971445736397
1673875,Outdoor Furniture,Drinking Fountain,Darling Square,"25m NE of 49 Gipps Street, East Melbourne, 3002",-37.81328717472797, 144.9892411598799
1742342,Outdoor Furniture,Barbeque,Hawke & Adderley Street Park,Hawke & Adderley Street Park,-37.808803420080686, 144.9450258108489
1755052,Outdoor Furniture,Picnic Setting,Gardiner Reserve,"46m South of Unit G1, Ground, 108 Haines Street, North Melbourne, 3051",-37.79893387514932, 144.94355106460904
1755053,Outdoor Furniture,Picnic Setting,Gardiner Reserve,Gardiner Reserve,-37.79952597865392, 144.94376962251957
1764812,Outdoor Furniture,Picnic Setting,Wharfs Landing,Wharfs Landing,-37.822046979543856, 144.93668403481513
1768645,Outdoor Furniture,Picnic Setting,Alexandra Park,Alexandra Park,-37.827822960307756, 144.9831322017755
1764805,Outdoor Furniture,Barbeque,Wharfs Landing,Wharfs Landing,-37.82197015645569, 144.93671241740378
1771970,Outdoor Furniture,Drinking Fountain,Queen Victoria Gardens,Queen Victoria Gardens,-37.82168006484173, 144.9700370336942
1775791,Outdoor Furniture,Picnic Setting,Boyd Community Hub,"33m North of 132 Kavanagh Street, Southbank, 3006",-37.8259897578216, 144.96143126545311
1786712,Outdoor Furniture,Drinking Fountain,Royal Park,"90m West of 164 The Avenue, Parkville, 3052",-37.78413055442304, 144.9561695135437
1798701,Outdoor Furniture,Drinking Fountain,Waterview Walk,"Bourke Street and Batmans Hill Drive approximately 35m West of YY Liquor, 10A Waterview Walk, Docklands, 3008",-37.819734518071364, 144.9475652363716
1798734,Outdoor Furniture,Drinking Fountain,Hub@Docklands,"31m NW of APA VTS Australia (Operations) Pty Limited, LwrGround, 3-5 Waterview Walk, Docklands, 3008",-37.82017775836843, 144.9480020326732
1804405,Outdoor Furniture,Drinking Fountain,J J Holland Park,"63m South of Altona Street Reserve, 74 Altona Street, Kensington, 3031",-37.79786751874929, 144.92606408339236
1804406,Outdoor Furniture,Picnic Setting,J J Holland Park,"51m South of Altona Street Reserve, 74 Altona Street, Kensington, 3031",-37.79776448035785, 144.92602119713123
1799225,Outdoor Furniture,Drinking Fountain,Canning & Palmerston Street Reserve,Canning & Palmerston Street Reserve,-37.796396827991096, 144.97292609129818
1804404,Outdoor Furniture,Barbeque,J J Holland Park,"57m South of Altona Street Reserve, 74 Altona Street, Kensington, 3031",-37.79781159312425, 144.92608154725664
1800418,Outdoor Furniture,Barbeque,Royal Park,"83m NE of Tenancy 4, Ground, 48 Flemington Road, Parkville, 3052",-37.79505799178623, 144.95104163931634
1806221,Outdoor Furniture,Barbeque,Intersection of Southbank Boulevard and Moore Street,"57m South of Kimi's, Ground, 20 Kavanagh Street, Southbank, 3006",-37.82345728026392, 144.96617846018844
1806222,Outdoor Furniture,Barbeque,Intersection of Southbank Boulevard and Moore Street,"49m South of Kimi's, Ground, 20 Kavanagh Street, Southbank, 3006",-37.82337894328665, 144.96620310536593
1806223,Outdoor Furniture,Picnic Setting,Intersection of Southbank Boulevard and Moore Street,"55m South of Kimi's, Ground, 20 Kavanagh Street, Southbank, 3006",-37.82343713897669, 144.96618628410965
1806224,Outdoor Furniture,Picnic Setting,Intersection of Southbank Boulevard and Moore Street,"51m South of Kimi's, Ground, 20 Kavanagh Street, Southbank, 3006",-37.823396766169495, 144.96619670841014
